,VA_PNG,VA_JPEG ,elements,elem. types,visual complex,edge congestion,unique RGB,HSVcolours (avg Hue),HSVcolours (avg Saturation),HSVcolours (std Saturation),HSVcolours (avg Value),HSVcolours (std Value),HSVspectrum (HSV),HSVspectrum (Hue),HSVspectrum (Saturation),HSVspectrum (Value),Hassler-Susstrunk (dist A),Hassler-Susstrunk (std A),Hassler-Susstrunk (dist B),Hassler-Susstrunk (std B),Hassler-Susstrunk (dist RGYB),Hassler-Susstrunk (std RGYB),Hassler-Susstrunk (Colorfulness),Static clusters,DynamicCC (clusters),DynamicCC (avg cluster colors),QuadtreeDec (balance),QuadtreeDec (symmetry),QuadtreeDec (equilibrium),QuadtreeDec (leaves),whitespace,grid quality,edge density,LABcolours (mean Lightness),LABcolours (std Lightness),LABcolours (mean A),LABcolours (std A),LABcolours (mean B),LABcolours (std B),Luminance std,FG contrast,pixel symmetry,Complexity
64,1039439,872799,8.0,3.0,250.24,0.212381508,16214.0,17.66337255,0.651613761,0.196323599,0.333523356,0.312380066,16430,7193,14924,256,26.99142103,16.15481344,32.39998729,28.84612809,42.16984688,33.06171657,45.71267064,1692.0,838,13,0.909353758,0.635381728,0.999829322,3805.0,-0.002322127,13.0,0.182232213,25.42368123,28.74133928,8.940128725,5.216325226,14.19679912,13.57843852,69.01684203,1.045761597,0.790954861,3.0
65,97367,344786,18.0,5.0,768.83,0.330117576,911.0,356.0576117,0.079782059,0.223028923,0.948738023,0.171911293,2588,12058,12518,256,3.430403636,12.06656771,9.658096658,27.26144255,10.24921949,29.81255283,32.88731867,1632.0,118,11,0.622443709,0.620274708,0.999422389,1132.0,0.786158131,52.0,0.04914484,92.47047046,21.55485653,1.450451915,6.714779013,-2.564957865,13.43444266,57.43882136,0.982398317,1.504390074,2.5714
66,793008,743508,20.0,3.0,618.26,0.344228624,17359.0,6.973192127,0.165155384,0.288745578,0.789421615,0.324226677,14691,14379,17198,256,10.19822713,23.85692593,10.0243188,20.20634192,14.30002811,31.26418348,35.55419191,2685.0,740,13,0.733622144,0.545412684,0.999635243,1795.0,0.600344996,121.0,0.115010751,76.62373772,34.88294651,3.21669122,9.134527612,4.550231898,10.15075667,91.13155543,1.030989011,0.997427182,3.0
68,761527,839956,13.0,2.0,255.84,0.389732643,15561.0,13.63367639,0.601112312,0.282289324,0.308865602,0.259271883,15369,12410,16515,256,24.55126563,15.18783303,22.10098047,15.76289024,33.03358869,21.8892435,31.7993201,2673.0,776,13,0.924113488,0.637412716,0.999823757,3691.0,-0.004757813,16.0,0.164905273,24.01132989,25.02505026,9.120695806,5.904173129,8.932720375,8.135892248,60.04714825,1.043375515,0.86818128,3.7143
69,592759,744896,9.0,5.0,407.64,0.305594581,8246.0,37.23861323,0.354839564,0.197321138,0.951250019,0.129950299,9465,12353,15870,231,31.09827148,18.24051554,69.40772754,39.61371433,76.05613145,43.61149814,66.42833758,2553.0,447,15,0.842618581,0.540072688,0.999661653,1933.0,0.640658203,64.0,0.21575293,86.25368277,12.94704214,3.134325953,6.884649443,30.72186866,18.29936189,35.56014215,1.000981547,0.612859268,2.1667
71,563158,1102385,15.0,5.0,699.09,0.222879431,5097.0,16.07301184,0.158442401,0.256860334,0.925093658,0.206712431,9553,21037,18093,256,15.22272754,35.36138451,20.11320557,29.57175621,25.22444195,46.0968142,53.66414679,3173.0,411,17,0.863575779,0.521934332,0.999713396,2275.0,0.597178711,22.0,0.142907227,88.675827,24.29386134,3.90191841,13.17981193,9.085392497,13.64580955,66.36288404,0.881624823,0.424441354,5.5714
73,451744,549188,21.0,4.0,800.81,0.468100926,4608.0,37.21151766,0.280143363,0.213186026,0.797163645,0.303336304,7120,12522,17607,256,18.5890127,19.56368378,43.55027881,22.62883778,47.35164387,29.91324159,44.11873476,2279.0,324,12,0.693188392,0.572294664,0.999620019,1723.0,0.526791016,15.0,0.099161133,74.77548294,29.39902284,1.376835066,7.321104328,19.41074846,10.81640352,74.60610783,1.029782907,0.975563256,3.4
74,505302,809994,11.0,3.0,342.2,0.329697008,3791.0,2.899018973,0.109304035,0.265813514,0.756872085,0.324995695,5515,19946,19574,256,11.86466869,32.01232579,10.77868892,29.65865072,16.02967554,43.63971317,48.44861583,4315.0,239,12,0.597946909,0.500150643,0.999553093,1459.0,0.564710711,101.0,0.187215598,73.42035965,34.06948396,3.953646601,12.67242896,4.812754997,13.86870171,89.7745995,0.993719228,0.962903711,3.875
75,379545,691618,27.0,6.0,1353.98,0.374045435,4989.0,191.2866394,0.736752607,0.251804891,0.634169189,0.281112339,7364,15032,19981,255,63.09180023,40.05255226,80.51446247,44.08952787,102.2895592,59.56587454,90.2527423,3637.0,332,11,0.902914511,0.635276793,0.99973051,2419.0,0.019261142,16.0,0.096048671,47.14747356,25.21980066,0.868142842,12.55897158,-12.6487418,33.68740927,62.66689556,4.245032051,0.561056282,3.3333
76,224408,789323,8.0,4.0,313.44,0.553183685,1949.0,6.09911138,0.148552614,0.321697268,0.669085828,0.401948874,4854,23688,18101,256,7.172915364,17.14872383,24.2138277,63.21181464,25.25391389,65.49665823,73.0728324,4104.0,215,14,0.716143903,0.498556337,0.999678582,2023.0,-0.172563526,92.0,0.09332975,64.68720533,39.62093026,0.776982451,6.538819939,7.578042216,25.24653655,101.107139,1.120733951,1.271441849,3.0
77,827417,929287,22.0,5.0,1012.75,0.268748534,4351.0,10.66791365,0.255183575,0.371471006,0.714556466,0.36893599,10246,26124,20408,256,24.54785086,56.58141053,20.98097293,40.16007658,32.29238621,69.38506877,79.07278464,5450.0,500,11,0.774255675,0.563888609,0.99973139,2434.0,0.073402072,51.0,0.137320172,66.67528423,37.57498247,5.424135123,19.92667631,8.160837882,20.26095542,100.3237633,1.000341039,0.695023003,3.5
78,314034,478965,21.0,3.0,628.06,0.298212718,3001.0,34.54042933,0.151650203,0.261197089,0.722103765,0.248317365,4832,10650,14386,256,7.313672791,21.19593538,16.35705532,32.486102,17.91767475,38.78936066,44.16466308,1900.0,243,11,0.846934926,0.556142642,0.99963751,1798.0,-0.039041243,23.0,0.099799648,72.06767411,25.00032052,-1.114804526,7.394404704,6.284487824,14.86817162,66.01125609,1.112253642,0.361956036,3.4
79,463236,756021,20.0,4.0,781.12,0.360883261,5619.0,44.90316994,0.115124206,0.227744473,0.885758302,0.201992002,5675,21280,19562,256,10.08963546,22.30831812,12.24355893,24.42172959,15.86522861,33.07690937,37.83647796,4609.0,238,12,0.846831074,0.636736469,0.999743223,2539.0,-0.132685692,45.0,0.109135066,87.28676059,21.8389166,-1.948314866,10.21276703,5.196223336,12.48500998,58.10217818,1.325820982,0.635339,2.9
80,583661,498313,5.0,4.0,189.27,0.163370998,14723.0,13.14755725,0.209096285,0.309407483,0.83744356,0.247728641,14282,5659,15075,256,11.5866292,17.96660124,23.38031519,37.31948009,26.09385205,41.41910615,49.24726176,1473.0,762,13,0.493239109,0.54770945,0.99961421,1693.0,0.59747068,15.0,0.101443511,80.94744264,27.68487074,2.605672743,4.687295772,11.01568167,17.56430395,73.10857583,0.931746563,1.368072705,2.1667
81,530005,798802,14.0,2.0,274.5,0.351691436,3219.0,122.4128246,0.227297614,0.215978334,0.800724701,0.234757061,4645,13261,15096,256,30.03375293,11.63113468,19.77185692,12.1195246,35.95765066,16.79780255,27.58509774,3897.0,219,12,0.71602755,0.549574901,0.999584036,1573.0,0.69169957,98.0,0.187043589,77.52369942,24.76966179,-12.53116377,7.498896159,8.117332894,10.10358211,64.61799624,1.229330488,0.760615766,3.5
82,940924,928827,20.0,3.0,628.44,0.322115826,25953.0,29.08816158,0.476374629,0.334120205,0.696069609,0.293398867,23878,21918,20211,256,31.99074179,31.22929928,49.13507086,33.42899778,58.6315849,45.74677066,63.33624613,4755.0,1234,12,0.866696503,0.619147996,0.999786228,3058.0,0.325184715,84.0,0.174012901,61.79682682,32.20038991,8.39547532,14.23088797,22.80482716,16.40143478,85.39927132,1.036576,0.631967975,2.7143
83,1414842,1053681,5.0,3.0,158.55,0.356368837,10879.0,29.14820558,0.289284252,0.205161617,0.438382237,0.284588372,7866,7464,11824,256,12.95441589,19.62197492,17.43611578,11.50623191,21.72176384,22.746764,29.26329316,1532.0,404,13,0.897982439,0.644377689,0.999813377,3505.0,-0.015450182,20.0,0.263077789,41.51630324,29.37355214,2.93841958,8.370375483,8.296731038,6.052091269,73.36785451,1.119306184,0.662431476,2.6667
84,1588108,1263696,9.0,2.0,182.42,0.282839932,13144.0,45.54544298,0.424512552,0.282856372,0.620337818,0.322315176,18057,6550,13394,256,10.48399824,7.304958045,42.41398602,18.42413983,43.69050732,19.81946873,32.92662092,1755.0,948,13,0.881186171,0.620217296,0.999818244,3580.0,0.400853206,60.0,0.257326036,59.34362881,33.47430791,-1.596602575,5.175097882,20.35988313,9.354913195,83.28615051,1.085112077,0.593219296,2.1667
85,759757,933175,10.0,3.0,314.33,0.30318505,16727.0,40.15413332,0.382859927,0.242431551,0.707436225,0.32500633,19511,14795,18525,256,18.3504613,15.56399879,44.67452697,26.96342858,48.29650909,31.13301366,45.62196638,2862.0,914,13,0.86316774,0.610022619,0.999797705,3229.0,0.399626661,85.0,0.165679242,65.70618109,33.45327873,2.161257675,6.758736697,20.86933197,12.40887421,85.06647557,1.085545613,0.792468616,3.5
86,266745,780501,18.0,5.0,818.09,0.460881299,2405.0,353.082141,0.083314979,0.211827448,0.940717177,0.177539836,4560,20736,17493,256,6.528622948,22.48225162,10.07436132,26.59918451,12.00481876,34.82769379,38.42913942,3495.0,176,16,0.705790533,0.526934856,0.9996618,1933.0,0.045846364,121.0,0.104013878,91.34785115,21.48730213,2.55298507,11.89786163,-2.486960792,14.45077399,58.36228747,1.079161816,0.894047657,3.5
87,480317,608951,24.0,4.0,922.37,0.296091273,6399.0,7.617407473,0.111657541,0.257835575,0.745991867,0.392858962,5188,22943,19561,256,11.53738663,31.74045358,16.41933151,40.08282147,20.06752943,51.12816221,57.14842104,4505.0,231,12,0.440131424,0.540777548,0.999544384,1432.0,0.491574472,90.0,0.10639269,71.99338855,39.12056484,1.691141248,11.7227847,5.551183176,17.73736598,100.3450123,1.029953876,0.889579922,3.5556
88,520224,704528,5.0,2.0,97.13,0.309259354,7480.0,26.50009954,0.29911645,0.348309115,0.648508796,0.370449379,9372,10563,15077,256,10.89325156,12.58257485,16.59714279,17.19976833,19.85265923,21.31087094,27.26666871,2386.0,474,13,0.785264415,0.644549811,0.999740498,2515.0,0.307254691,44.0,0.127265442,62.04477835,39.11545873,3.014364142,5.119534197,7.55481424,8.527565022,99.32033087,1.228863542,0.838416708,3.3333
91,422817,658101,37.0,5.0,1660.49,0.476723219,6335.0,26.39310713,0.174466217,0.160484344,0.827555424,0.195353594,7948,7910,10187,256,7.779347146,7.983918965,26.9556724,26.20684424,28.0557751,27.39601517,35.8127477,1884.0,360,15,0.817851999,0.548629598,0.999649741,1867.0,-0.147735536,156.0,0.087257623,81.3338953,20.4756282,-0.817033381,4.776360644,12.46165338,13.27295933,54.07676043,1.110104398,1.013978128,3.2857
92,853096,907926,16.0,2.0,316.68,0.193667436,10598.0,7.216527704,0.436915582,0.388791659,0.861800323,0.144989066,10445,24670,19468,248,63.48063624,64.43488088,51.79112637,46.17003873,81.92747981,79.26869717,103.8469411,4544.0,497,12,0.882081497,0.646689966,0.999779787,2965.0,0.171371188,107.0,0.140990031,74.65826483,23.45907149,6.348962443,25.48112788,5.379543914,27.19328762,73.11924907,1.154663769,1.334972736,2.8
93,1033443,1023002,16.0,4.0,638.86,0.278244683,19942.0,38.61922921,0.339197758,0.381893454,0.674515986,0.360482836,17920,26752,19559,256,14.42740422,28.14176061,24.88695465,36.83164169,28.76648231,46.35222238,54.98216707,5825.0,904,12,0.901231212,0.623481417,0.999787817,3070.0,0.411680023,85.0,0.166980063,64.19613329,37.70366178,-0.668684088,13.93197956,7.992745804,20.54703608,97.82241442,0.98985277,0.961571704,4.0
94,761595,752346,41.0,3.0,1268.54,0.372972297,8254.0,26.59503594,0.191464257,0.305156078,0.760365378,0.330894931,8957,10742,13666,256,15.93843921,27.33738303,5.26493794,11.54180216,16.78551209,29.67399043,34.70964406,2681.0,429,13,0.73718374,0.562873479,0.999682343,2059.0,0.498448984,91.0,0.129683346,75.23311405,33.94313856,-6.656428385,13.33546123,5.052325979,9.443557995,89.79940961,0.983256054,0.963577141,4.7143
97,438770,1331190,63.0,4.0,2563.38,0.357202031,3532.0,2.990350746,0.576263504,0.461435207,0.323289798,0.384409314,9805,53031,18657,256,35.87196345,65.32985955,41.30120944,62.85928076,54.70454883,90.66024336,107.071608,7473.0,541,11,0.898652796,0.650684791,0.999807748,3391.0,-0.07830043,11.0,0.162904613,23.50449192,31.55906238,6.440857372,28.8086697,6.606041968,34.69889235,74.07293867,0.975338709,0.4081045,4.8
99,1114928,967095,11.0,2.0,218.72,0.249736565,14124.0,48.68546013,0.336843107,0.171451958,0.693199332,0.230306422,14424,15085,17517,256,17.99923182,12.23119423,43.67961689,18.63380892,47.24279075,22.28948064,36.46231786,3614.0,693,13,0.930762738,0.648305846,0.999834581,3925.0,0.429394058,70.0,0.253795934,65.82625874,22.69860203,-1.455767394,8.665904025,20.30728705,11.01678669,58.65192919,1.055029982,0.468206336,2.3333
100,631239,1039671,25.0,3.0,791.99,0.418948903,6593.0,45.94629048,0.124312912,0.163397049,0.749368521,0.262961806,11705,11250,14492,256,6.673405004,13.4688805,13.02108483,16.95739215,14.63157492,21.65557412,26.04504659,2594.0,596,12,0.856671252,0.559094758,0.99977547,2905.0,0.349562158,104.0,0.243883894,74.98429654,26.70564302,-3.030075584,6.172497803,5.807056594,8.758667086,69.12505377,1.034246663,0.54407332,3.4
101,1319163,955436,14.0,2.0,278.12,0.227965084,23502.0,39.08594646,0.32853623,0.259704907,0.385852044,0.304842749,19256,24016,20598,256,15.26549159,21.04323647,24.36617035,32.31371976,28.75318228,38.56156487,47.18751956,6277.0,889,12,0.93732124,0.652213231,0.999834815,3931.0,-0.046515833,97.0,0.219860242,34.73530762,29.56429805,2.948568978,9.390917139,8.811119838,16.38670457,73.18198425,1.043015847,0.590664989,3.25
102,698732,499218,6.0,3.0,180.01,0.188443232,550.0,0.023649617,0.00341459,0.044437942,0.849627267,0.234594,1188,2929,3700,256,0.167265625,1.604121506,0.261813477,2.381309381,0.310683256,2.871208835,2.964413812,394.0,51,12,-0.325681269,0.507260438,0.99285388,91.0,0.035822266,71.0,0.240979492,85.81264531,22.9217541,-0.00235516,0.585805127,0.01614432,1.109920881,59.89315168,0.971718641,0.581510863,2.4
103,585535,743839,13.0,4.0,507.12,0.176212271,1788.0,357.7521018,0.033976213,0.128357473,0.501392961,0.39597602,5204,5005,9393,256,1.132893555,5.997474603,1.584669434,6.904592051,1.947979728,9.14565979,9.730053709,1252.0,264,13,0.670969827,0.509034182,0.999551294,1453.0,0.238795898,49.0,0.167043945,50.32620945,39.92805418,-0.027293465,1.221430655,-0.158472276,2.852941707,100.9442948,1.042394273,0.618614136,3.0
104,676878,817562,18.0,2.0,353.54,0.280507432,17008.0,58.96852649,0.328451132,0.36096754,0.729834514,0.331983041,17268,10297,17077,256,24.93625977,25.71185603,20.42944146,23.72998856,32.23630143,34.98873958,44.65963001,2191.0,898,12,0.858376902,0.638105442,0.999745509,2569.0,0.370744722,51.0,0.211970289,67.44428635,36.51483411,5.26928856,13.05762109,8.816956662,11.60591686,94.89590006,1.066215237,0.731751909,3.3333
105,757138,852877,34.0,5.0,1555.38,0.179079615,12484.0,355.8430441,0.125060602,0.237397125,0.906237111,0.19779667,11624,14981,19703,256,19.63080727,42.15624388,8.739403831,15.03191651,21.4882706,44.75608799,51.20256917,3920.0,503,13,0.856478617,0.559103314,0.999700982,2179.0,0.280210125,77.0,0.140162236,86.28450368,23.35917092,6.662033938,16.17946841,2.218756326,6.544724761,65.80777932,1.063507229,0.8174021,3.4
106,521574,525363,11.0,4.0,418.07,0.264258011,10441.0,0.366631774,0.28926697,0.362519232,0.826862404,0.300284199,9306,12496,16307,256,52.01750684,85.55031297,27.20295983,38.95091666,58.7011247,94.00015935,111.6104968,2550.0,453,12,0.770707615,0.560340824,0.999645736,1843.0,0.489939406,39.0,0.095,71.67243197,32.58563003,18.39199943,30.54549363,12.88995564,20.98860095,93.29062249,1.026185421,0.241826996,2.3333
107,827719,673194,13.0,5.0,584.4,0.16009642,7870.0,15.49793094,0.119527208,0.218362264,0.865415743,0.229343701,7092,16279,18552,256,11.32946345,23.43221197,12.68718677,28.83772818,17.00945179,37.15754465,42.26038019,3902.0,341,12,0.669749017,0.530225953,0.999629724,1762.0,0.517807858,51.0,0.122337764,85.48275341,23.95812297,-2.271661898,8.303993585,2.659044124,13.35182888,63.48656618,0.973822127,0.746130748,2.2857
108,601080,1058931,47.0,3.0,1490.92,0.283013095,6276.0,224.1709182,0.533774192,0.401929364,0.890796467,0.140035867,9725,44455,21017,256,46.09229672,39.85720762,93.56155688,74.76549732,104.2989201,84.7258909,116.0155669,7445.0,395,15,0.910019114,0.645320991,0.999797557,3217.0,-0.360285379,146.0,0.169227912,68.5656431,24.46194012,8.734053336,15.28960982,-22.38276382,44.98383007,70.75321958,1.01118358,0.366400269,3.0
109,700521,756065,9.0,4.0,351.51,0.201941912,10028.0,353.0952495,0.246597833,0.316986052,0.864840274,0.258891679,11198,27099,20764,256,42.94237588,59.88801849,12.86443462,29.23325124,44.82790787,66.6420118,80.09038416,5746.0,555,13,0.812493792,0.569313886,0.999728911,2404.0,-0.181173769,40.0,0.128279906,77.3028271,27.72644136,14.66687567,25.12661587,2.390676208,15.2702511,77.37649992,0.974301413,0.655347312,1.875
110,1156623,962686,6.0,2.0,119.26,0.24000214,21458.0,35.38229244,0.253838012,0.288050752,0.722102171,0.289605267,19487,9526,16005,256,14.88946247,17.88505241,21.70936669,21.96989961,26.32475441,28.32934148,36.2267678,2533.0,925,15,0.797642795,0.587916554,0.999716368,2305.0,0.532922205,37.0,0.277170641,68.88207744,31.65506063,4.061366445,6.904168439,9.986736521,10.87695217,82.50512483,1.025497935,0.625924608,3.0
111,682138,766198,12.0,3.0,371.78,0.170695222,2358.0,0.214749104,0.022419392,0.130685366,0.547392272,0.459452504,1654,1097,2480,256,0.114850469,0.69345225,0.209906665,1.118996985,0.239272728,1.316446078,1.388227896,281.0,102,10,0.136717626,0.528530234,0.998454625,421.0,0.271189406,26.0,0.194988272,54.9818763,46.29115531,-0.019835494,0.317216496,0.006025358,0.548795757,117.2063536,0.953327201,0.803357475,1.6
112,422254,560179,30.0,4.0,1145.73,0.295380666,5992.0,49.83661988,0.068620823,0.145941282,0.87895942,0.173257749,6078,10479,15449,254,3.421066263,8.562382323,11.68649287,27.28800665,12.17693762,28.5998199,32.25290118,2001.0,337,11,0.004083792,0.491393711,0.999447512,1180.0,0.709033425,132.0,0.092192142,87.57891092,17.43814216,-0.49934219,1.95182485,4.018242144,11.37493578,46.11669853,1.644367755,0.641300773,3.0
113,454001,1053046,18.0,3.0,570.76,0.390390583,3702.0,26.03814747,0.277271127,0.267664504,0.951539971,0.088893612,7946,17980,15087,206,40.94620993,56.90999296,41.66798866,34.21224678,58.41928951,66.40199641,83.92778327,2211.0,382,14,0.868378832,0.614177119,0.999782745,2977.0,-0.232026974,32.0,0.192892885,86.84594111,15.88029689,5.28197399,22.07872141,13.15654838,16.8980041,50.98907956,1.070054228,0.322334157,3.8333
114,1103270,835542,6.0,3.0,187.08,0.160279916,24250.0,13.79825882,0.179547889,0.181261899,0.572245535,0.310057966,17798,9625,14373,256,10.02997948,14.99880401,16.31096315,21.08008879,19.14805492,25.87149523,31.6159117,2695.0,974,12,0.786271632,0.517726646,0.999766023,2773.0,0.088197811,34.0,0.185863956,54.69317862,30.36404777,1.912131156,5.484187978,1.272611064,12.20038961,76.884552,1.012334292,0.637184974,3.0
115,863130,904230,23.0,3.0,721.29,0.193814582,7445.0,181.4869344,0.262553295,0.182443851,0.876213042,0.120197801,9459,11608,16307,228,35.33673378,27.16047149,36.75182858,25.02221171,50.98413143,36.92969389,52.22493332,2584.0,410,14,0.904847169,0.588268194,0.999775108,2896.0,0.196402463,31.0,0.199625684,81.82790781,14.83682924,-5.698188138,10.19568894,-1.649762988,17.05047551,41.89684867,1.100745546,0.5461567,2.8571
116,716835,642577,9.0,3.0,275.22,0.213548653,12475.0,44.0012237,0.141232326,0.206546668,0.783884285,0.309334673,11831,13736,15140,256,12.05799648,25.45565812,13.40240227,17.08428371,18.0283018,30.65718969,36.06568023,2619.0,594,12,0.765576727,0.530630968,0.999676811,2020.0,0.535757428,77.0,0.116869625,75.40598672,32.11842527,2.829233809,9.85421912,3.988234423,8.476993009,82.13472549,0.954305583,0.807265773,3.2
117,1342761,993116,7.0,3.0,221.02,0.133356455,34415.0,296.772477,0.171973359,0.11421235,0.479229818,0.199231246,22728,4604,9686,256,14.86793359,13.86941174,13.31373047,12.00546592,19.95772703,18.34371265,24.33103076,1485.0,1051,16,0.937528116,0.655419713,0.999839985,4063.0,-0.050151367,26.0,0.271875977,45.87537305,18.65372856,5.186775511,8.650515128,-1.176680028,9.548339196,47.73495423,1.093480089,0.803433779,2.6
118,291056,643744,26.0,4.0,1003.4,0.441775445,2978.0,4.878457345,0.114649411,0.219367698,0.946614274,0.146042337,5393,15425,16484,256,10.79371482,25.08333605,17.68318364,34.22672621,20.71712488,42.43397854,48.649116,2700.0,227,14,0.713346217,0.54245583,0.999628657,1744.0,0.693060985,174.0,0.085828772,92.04022619,17.62739632,0.011552543,9.410985264,3.172910008,16.8244528,48.22573418,1.096998074,0.933406225,3.6667
119,616387,1089591,29.0,6.0,1503.43,0.272928987,5594.0,52.8592711,0.299579816,0.268542402,0.895261138,0.197400069,8433,27354,19891,256,34.70264953,39.99368097,49.45290803,46.24046834,60.41410429,61.13653106,79.26076235,5056.0,412,12,0.850310892,0.596168809,0.999757052,2683.0,-0.444896403,132.0,0.202282056,80.12928965,21.74041539,-2.346340182,11.53690551,-5.020746749,26.10289433,58.65323361,0.929836958,0.663819554,4.1667
